"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA12_SD-189",19,409629.62962963,0,0.315789473684211,0.496383363471971,14.2986672339453,22,2.71900614455592,10209353.4,14058044191.3,22,"NLA06608-3127",44.8826344,-99.74168521,412.2112364,2,9.919813595,554.15,10,10130106,42,42,"Region_8",4710,19560,2400,147,216,9.02,26.2,6.09745098039216,23.3664606091935,3.09104245335832,3.09104245335832,12.9230086880541,2.94443897916644,2.66016633249902,7.78322401633604,4.99043258677874,44.8826344,9.88124194358881,5.37527840768417,3.26575941076705,1.80787081177954,8.45744318701046,0.496383363471971,0.246396443531747,0.0997229916897507
"NLA12_SD-198",12,75083.3333333333,0,0.0833333333333333,0.00332963374028857,11.1182237411922,16,1.24974561012369,3025086.3,274896192.5,16,"",44.59545614,-97.1985202,285.0206203,1.3,7.1416492,504.37,10,10170201,46,46,"Region_8",1654,14940,2133,419,37947,8.61,24.6,6.05928104575163,19.4319041025485,2.77258872223978,2.77258872223978,11.2263538868025,2.484906649788,2.40858554055907,7.66528471847135,6.03787091992214,44.59545614,9.61179745868681,10.5439457283157,3.20274644293832,1.80159115372811,7.41095187558364,0.00332963374028857,1.1086460844468e-05,0.00694444444444444
"NLA12_SD-212",20,181000,0,0.35,0.355432780847145,15.8358156805702,12,1.66526328150893,21626381.7,3591211413.1,12,"",45.09124999,-100.4923803,3.620381011,4.3,0.821736319,569.78,10,10130105,43,43,"Region_8",824,13360,1223,346,1427,9.15,23.375,6.08575163398693,22.0017554235011,2.484906649788,2.484906649788,12.106252310248,2.99573227355399,2.7622741899093,7.10906213568717,5.84643877505772,45.09124999,9.50002044709064,7.26332961747684,3.15166707517475,1.80595024124129,6.71417052990947,0.355432780847145,0.126332461700735,0.1225
"NLA12_TN-101",39,27395.3885567891,0,0.692307692307692,0.233167082294264,26.8660258544246,45,1.73780424279618,1982719372.1,144907909649,45,"NLA06608-1364",35.37136692,-86.38150478,12.4238439,3.8,1.940915921,266.37,6,6040002,71,71,"Region_4",141.55,3275,1671,219.5,5162.5,8.41,26.1694230769231,6.0243137254902,25.6993642717329,3.80666248977032,3.80666248977032,10.2181299773649,3.66356164612965,3.29086250898773,7.42117752859539,5.39135223251523,35.37136692,8.09407314806935,8.54917623726929,3.26459167109168,1.79580356840616,4.95265301155791,0.233167082294264,0.0543668882656202,0.479289940828402
"NLA12_TN-103",20,4900.9900990099,0,0.45,0.377777777777778,12.2617735215282,12,1.48825936014989,367388597.9,5441937219.2,12,"NLA06608-0820",36.04444348,-85.58629482,30.21829215,4,6.802013317,269.03,5,5130108,71,71,"Region_4",349,2450,3000,359,4002,8.3,21.5478205128205,5.95228758169935,22.417400940894,2.484906649788,2.484906649788,8.49719252470957,2.99573227355399,2.50648657922442,8.00636756765025,5.88332238848828,36.04444348,7.80384330353877,8.29454951514368,3.0702746751391,1.78377561318134,5.85507192220243,0.377777777777778,0.142716049382716,0.2025
"NLA12_TN-104",29,18047.0588235294,0,0.241379310344828,0.161668839634941,23.2580333553645,15,1.60328502265699,137541106.4,1945511384.9,15,"NLA06608-1348",36.64153852,-81.93648268,3121.566276,13.5,260.7464912,526.88,6,6010102,67,67,"Region_4",196.1,1770,260,13,2896,8.36,23.8589743589744,5.56901960784314,21.3887907022864,2.70805020110221,2.70805020110221,9.80073800441902,3.36729582998647,3.14665059301568,5.56068163101553,2.56494935746154,36.64153852,7.47873482556787,7.97108575350561,3.17216042995266,1.71721902549254,5.2786247332023,0.161668839634941,0.0261368137089084,0.0582639714625446
"NLA12_TN-106",20,21337.7192982456,0,0.2,0.157245632065776,13.8895781266523,32,1.66076523491517,14875956.7,5837170291.6,32,"",35.12132203,-88.50247061,1.692910894,3,0.537021645,168.52,8,8010207,65,65,"Region_4",44,4830,476,43,12797,7.51,25.9867948717949,6.17320261437909,22.48751197725,3.46573590279973,3.46573590279973,9.9682316446478,2.99573227355399,2.63113878385377,6.16541785423142,3.76120011569356,35.12132203,8.48260174664662,9.4569660474376,3.25758851945555,1.82021776554913,3.78418963391826,0.157245632065776,0.0247261888037654,0.04
"NLA12_TN-108",25,38361.7021276596,0,0.48,0.302828618968386,20.0293300028471,42,2.82549470525714,589957418.7,20704351714,42,"NLA06608-4287",35.67437636,-87.03244737,33.43314103,4,3.343060352,192.02,6,6040003,71,71,"Region_4",119.35,4585,1556.5,646,937,8.93,27.4960256410256,6.05745098039216,23.7536097428525,3.73766961828337,3.73766961828337,10.5548149004754,3.2188758248682,2.99719769943516,7.35019498988166,6.4707995037826,35.67437636,8.43054538469057,6.84268328223842,3.31404147208367,1.80128908129316,4.78206035278484,0.302828618968386,0.0917051724662999,0.2304
"NLA12_TN-113",18,309062.5,0,0.222222222222222,0.0879676440849343,12.7218380186134,30,2.77386706698136,31768052.9,54303510767.6,30,"",35.2132032,-89.9349158,8.859029744,6.5,2.851502887,86.01,8,8010210,74,74,"Region_4",82.6,6440,1099,120,3685,7.69,24.5680769230769,6.19830065359477,24.7178547168165,3.40119738166216,3.40119738166216,12.6412988007992,2.89037175789616,2.54332004579176,7.00215595440362,4.78749174278205,35.2132032,8.7702838190984,8.21202580462344,3.20144791416085,1.82427516635215,4.41400968052693,0.0879676440849343,0.00773830640585367,0.0493827160493827
"NLA12_TN-114",27,460377.358490566,0,0.296296296296296,0.107786885245902,18.100311061351,36,1.40900626851685,116108197.2,40008800062.7,36,"",35.53344258,-88.79381612,4.922124868,1.55,1.057619509,129.47,8,8010205,65,65,"Region_4",67.3,7810,1267,46,2543.5,7.935,27.7116666666667,6.17320261437909,24.4123652684311,3.58351893845611,3.58351893845611,13.0398017767113,3.29583686600433,2.89592912383411,7.14440718032114,3.8286413964891,35.53344258,8.96316024283373,7.84129636426282,3.32185350382423,1.82021776554913,4.20916023665068,0.107786885245902,0.0116180126310132,0.0877914951989026
"NLA12_TN-119",33,85727.2727272727,0,0.212121212121212,0.0699893955461294,17.3718621946671,11,1.90441171408461,166086431.9,15576523788.1,11,"",36.30304042,-86.91714013,25.1163049,10.8,5.985476689,197.14,5,5130202,71,71,"Region_4",198.3,4460,841,51,7816,8.71,21.5873076923077,6.05398692810458,23.4690307323464,2.39789527279837,2.39789527279837,11.3589262888172,3.49650756146648,2.85485178202927,6.73459165997295,3.93182563272433,36.30304042,8.40290404501411,8.96392819372262,3.07210553514396,1.80071705138091,5.28978103552575,0.0699893955461294,0.00489851548891255,0.0449954086317723
"NLA12_TN-122",32,160666.666666667,0,0.25,0.0757261410788382,23.2720895128998,39,2.03347786503785,27407488.6,8107188520.7,39,"",35.34673245,-88.88488635,20.32069074,2.6,2.36179632,133.2,8,8010208,65,65,"Region_4",29.9,4170,510,48,9672,7.32,26.0920512820513,6.17320261437909,22.816016976746,3.66356164612965,3.66356164612965,11.9870871043646,3.46573590279973,3.14725476756312,6.23441072571837,3.87120101090789,35.34673245,8.33567131479285,9.17699039229463,3.2616307193639,1.82021776554913,3.39785848039664,0.0757261410788382,0.0057344484426921,0.0625
"NLA12_TN-R01",30,99400,0,0.133333333333333,0.0472837022132797,21.155645322685,34,2.59502374695718,19279783.4,6356893289.4,34,"NLA06608-0751",35.10675102,-84.58794096,744.6118187,26.4,63.26376654,255.38,6,6020003,66,66,"Region_4",57,900,131,21,6576,7.26,18.2916666666667,5.92535947712418,22.5728056184455,3.52636052461616,3.52636052461616,11.5069073926447,3.40119738166216,3.05190678820619,4.87519732320115,3.04452243772342,35.10675102,6.80239476332431,8.79118193673602,2.90644558272723,1.77924135642536,4.04305126783455,0.0472837022132797,0.00223574849499411,0.0177777777777778
"NLA12_TX-101",28,18738.2779198636,0,0.714285714285714,0.473157415832575,20.610262535167,55,2.51849903635648,1387162695.6,30665523001.7,55,"NLA06608-1672",32.94442993,-96.45375244,13.83961938,1,2.369205122,145.99,12,12030106,32,32,"Region_6",311.5,6100,1388.5,256.5,14447.5,8.275,27.675,6.38875816993464,24.1464048312091,4.00733318523247,4.00733318523247,9.83832365828627,3.3322045101752,3.02578913306321,7.23597930674685,5.54712866461082,32.94442993,8.7160440501614,9.57827666819193,3.3205294785947,1.85453990989971,5.74139933822751,0.473157415832575,0.22387794015736,0.510204081632653
"NLA12_TX-103",14,33600,0,0.785714285714286,0.320578231292517,11.3072961388884,25,1.09921268863592,1442567995.2,11257938371.6,25,"NLA06608-0560",35.58232959,-101.7171387,6559.394263,6,173.4236661,894.9,11,11090105,26,26,"Region_6",5680,8920,970,49,15052,8.02,26.1666666666667,6.69202614379085,23.144339349786,3.2188758248682,3.2188758248682,10.4222813459513,2.63905732961526,2.42544819336705,6.87729607149743,3.89182029811063,35.58232959,9.09605122557405,9.61926615171333,3.26448633612025,1.90091668984003,8.6447065117152,0.320578231292517,0.102770402378639,0.61734693877551
"NLA12_TX-104",29,27067.7966101695,0,0.413793103448276,0.0901690670006262,16.0843343150735,27,2.63479511270866,40957566.4,3227218309.1,27,"NLA06608-1191",30.00954296,-97.82158001,63.03063676,0.8,5.143507011,194.9,12,12100203,32,32,"Region_6",633,6920,896,111,26840,8.88,29.7,6.27490196078431,21.8948863985182,3.29583686600433,3.29583686600433,10.2060999832914,3.36729582998647,2.77784577438688,6.79794041297493,4.70953020131233,30.00954296,8.84217104861172,10.1976485910856,3.39114704580865,1.8365578611164,6.45047042214418,0.0901690670006262,0.00813046064376341,0.171224732461356
"NLA12_TX-105",25,16822.9166666667,0,0.36,0.0662538699690402,21.7071707520201,29,2.38977357768698,2013331265.8,40102010355.2,29,"NLA06608-0024",32.18872936,-95.47435666,9530.145377,7.4,239.2874392,105.13,12,12020001,35,35,"Region_6",228,6690,590,35,17030,9.08,29.6,6.30627450980392,24.4146923035484,3.36729582998647,3.36729582998647,9.73049732317106,3.2188758248682,3.07764265536188,6.38012253689976,3.55534806148941,32.18872936,8.80836915312227,9.74273177365673,3.38777436133001,1.84154509170155,5.42934562895444,0.0662538699690402,0.00438957528587449,0.1296
"NLA12_TX-107",19,208113.20754717,0,0.263157894736842,0.0353581142339075,13.6730704619396,16,1.71980497718581,16135252.4,6247346817.9,16,"NLA06608-0775",31.77914564,-99.48754057,8.212572355,3.4,1.638824339,518.27,12,12090106,27,27,"Region_6",432,10920,830,43,18584,9.41,29.9,6.48326797385621,22.5554227014292,2.77258872223978,2.77258872223978,12.2458374776776,2.94443897916644,2.6154282386772,6.72142570079064,3.76120011569356,31.77914564,9.2983512492989,9.83005627445024,3.39785848039664,1.86922470019225,6.06842558824411,0.0353581142339075,0.00125019624217805,0.0692520775623269
"NLA12_TX-109",30,16868.6868686869,0,0.4,0.119011976047904,21.0325389199096,32,1.67347005460245,45402491.1,5515700295,32,"NLA06608-0280",32.08995916,-95.89431333,5.361167783,2.5,1.133239809,116.46,12,12030201,33,33,"Region_6",174.1,10020,805,35,7378,8,30.7871794871795,6.30627450980392,22.430864461645,3.46573590279973,3.46573590279973,9.73321433425835,3.40119738166216,3.04607071090633,6.69084227741856,3.55534806148941,32.08995916,9.21233837463886,8.90625787815662,3.42709835290703,1.84154509170155,5.15962984677414,0.119011976047904,0.0141638504428269,0.16
"NLA12_TX-110",42,20911.3924050633,0,0.404761904761905,0.333535108958838,27.8184719781331,30,2.11446906182184,102753052.5,4767368313.2,30,"NLA06608-0792",33.07855581,-96.98672572,8783.073606,10.5,287.6648639,156.97,12,12030103,32,32,"Region_6",322,4480,610,26,2262,8.4,29.5769230769231,6.38633986928105,22.2850602732849,3.40119738166216,3.40119738166216,9.94804938059604,3.73766961828337,3.3257002596861,6.41345895716736,3.25809653802148,33.07855581,8.40737832540903,7.72400465667607,3.38699443148416,1.8541613138725,5.77455154554441,0.333535108958838,0.111245668908184,0.163832199546485
"NLA12_TX-111",10,11771.4285714286,0,0.6,0.820388349514563,7.14304262621153,17,2.38652224943776,47105468.9,7102887059.7,17,"NLA06608-2924",32.24025447,-101.3133027,56.75482287,4.8,5.998927252,711.05,12,12080007,26,26,"Region_6",7842,17940,1589,28,503,8.57,27.8846153846154,6.56712418300654,22.6837671664696,2.83321334405622,2.83321334405622,9.37343056684225,2.30258509299405,1.96613882370529,7.37086016653672,3.3322045101752,32.24025447,9.79478813561279,6.22059017009974,3.32807511683319,1.88207601718788,8.96724918285228,0.820388349514563,0.673037044019229,0.36
"NLA12_TX-112",34,53779.5275590551,0,0.411764705882353,0.0541727672035139,18.1360952061153,44,2.15176181898949,18741531.1,4632868509.7,44,"NLA06608-0023",31.14844072,-97.74526454,6.20716516,2.5,0.974658146,265.85,12,12070202,29,29,"Region_6",144.8,4590,419,23,3732,8.55,28.3051282051282,6.33928104575163,22.2564420617349,3.78418963391826,3.78418963391826,10.8926481450884,3.52636052461616,2.8979041627567,6.03787091992214,3.13549421592915,31.14844072,8.43163530305459,8.22469956196723,3.34304299689466,1.84676536229518,4.97535347995162,0.0541727672035139,0.00293468870648611,0.169550173010381
"NLA12_TX-113",24,10218.3908045977,0,0.458333333333333,0.338582677165354,20.3322925931269,31,1.5648255018461,451769849.8,22206390610.7,31,"NLA06608-1560",32.81786479,-94.66358144,7062.473612,5.1,191.0198307,69.44,11,11140305,35,35,"Region_6",197.4,6800,869,60,14557,8.5,30.8282051282051,6.17823529411765,23.8236459497462,3.43398720448515,3.43398720448515,9.23194439584146,3.17805383034795,3.01221039025068,6.76734312526539,4.0943445622221,32.81786479,8.8246778911642,9.58582725656466,3.42843002185122,1.82103267957847,5.28523212699938,0.338582677165354,0.114638229276459,0.210069444444444
"NLA12_TX-114",23,35679.012345679,0,0.739130434782609,0.524567474048443,18.3509141942104,35,3.07908754686064,37322056.8,4549995967.6,35,"NLA06608-2696",32.83672651,-96.71957959,427.1516658,4.5,18.29742019,139.59,12,12030105,32,32,"Region_6",301,3800,601,95,6386,8.29,29.95,6.38875816993464,22.2383921836671,3.55534806148941,3.55534806148941,10.4823179054162,3.13549421592915,2.90967939310759,6.39859493453521,4.55387689160054,32.83672651,8.24275634571448,8.76186337327473,3.39952932456146,1.85453990989971,5.70711026474888,0.524567474048443,0.275171034829564,0.546313799621928
"NLA12_TX-116",37,12738.9162561576,0,0.297297297297297,0.0634184068058778,19.6766795677097,42,2.72082141407632,11259325.5,2920329537.2,42,"NLA06608-2120",32.5933156,-98.31780702,13.86610093,3.5,1.989961906,273.8,12,12060201,29,29,"Region_6",159.5,9200,633,34,5412,8.51,29.9542307692308,6.38614379084967,21.7949623020644,3.73766961828337,3.73766961828337,9.45241685927215,3.61091791264422,2.97943415623613,6.45047042214418,3.52636052461616,32.5933156,9.12695876303713,8.59637398929068,3.39967057566121,1.85413061061437,5.0720439222249,0.0634184068058778,0.00402189432179581,0.0883856829802776
"NLA12_TX-117",38,103783.783783784,0,0.526315789473684,0.495225694444444,20.8991441776658,43,2.14244417917725,268208004.1,20530985906,43,"",33.06712109,-95.73801377,14.71439965,3.35,1.908590771,148.99,12,12010003,33,33,"Region_6",110,13340,2790.5,414.5,8855.5,7.825,28.9448717948718,6.35052287581699,23.7452010895227,3.76120011569356,3.76120011569356,11.5500650119197,3.63758615972639,3.03970820969531,7.93397607022849,6.02707297457535,33.06712109,9.49852231946961,9.08879401389669,3.36539304825434,1.84853715216298,4.70048036579242,0.495225694444444,0.245248488437982,0.277008310249307
"NLA12_TX-118",16,13679.012345679,0,0.5,0.711191335740072,11.2737868565631,27,2.28829266739421,1998781842.4,11402717023.5,27,"",29.16088523,-95.32520155,37.73518046,1.1,2.774000093,1.82,12,12040205,34,34,"Region_6",1071,7570,1199,86,19727,8.3,30.4487179487179,5.92058823529412,23.1571174993442,3.29583686600433,3.29583686600433,9.52361799161693,2.77258872223978,2.42248028372966,7.08924315502751,4.45434729625351,29.16088523,8.9319483464315,9.88974353474387,3.41604388977915,1.77843580802958,6.97634807044775,0.711191335740072,0.505793116031748,0.25
"NLA12_TX-121",20,29346.1538461538,0,0.4,0.137614678899083,11.6132090125489,18,1.8266062546081,642120374.7,12753780547.9,18,"",31.7872742,-96.06449217,852.4902475,10,41.84616876,91.44,12,12030201,33,33,"Region_6",1203,11730,1264,204,4301,8.81,30.51,6.29856209150327,23.2690935781602,2.89037175789616,2.89037175789616,10.2869167722451,2.99573227355399,2.45214315825449,7.1420365747068,5.31811999384422,31.7872742,9.36990494164752,8.36660283278374,3.41805449872858,1.84032136790298,7.09257371597468,0.137614678899083,0.0189377998484976,0.16
"NLA12_TX-124",23,51000,0,0.391304347826087,0.116615067079463,12.0961375014309,27,2.17035146542958,133803631.1,5547935437.8,27,"",32.79752902,-98.98190835,6050.902632,10.5,177.9037867,360.68,12,12060105,29,29,"Region_6",1288,6050,596,25,7427,8.62,29.2205128205128,6.38614379084967,22.4366917023089,3.29583686600433,3.29583686600433,10.8395809117065,3.13549421592915,2.49288618688504,6.39024066706535,3.2188758248682,32.79752902,8.70781355102489,8.9128772876693,3.37487095649411,1.85413061061437,7.1608459066643,0.116615067079463,0.0135990738699477,0.153119092627599
"NLA12_TX-128",26,64125,0,0.230769230769231,0.0360623781676413,18.0069052805005,21,2.35355175623839,122587764.4,1718937838.7,21,"",32.66237175,-97.61238491,43.19588639,10.4,5.568643542,249.06,12,12030102,29,29,"Region_6",314,5560,529,56,17761,8.27,22.2923076923077,6.42869281045752,21.2649724013786,3.04452243772342,3.04452243772342,11.0685895824731,3.25809653802148,2.89075531102473,6.2709884318583,4.02535169073515,32.66237175,8.62335338724463,9.78476032126733,3.10424167242505,1.86077122216348,5.74939298590825,0.0360623781676413,0.00130049511910597,0.0532544378698225
"NLA12_TX-129",10,141538.461538462,0,0,0,6.89906512788864,17,2.04692082466486,35068911.3,4361435229.4,17,"",29.86638372,-95.17138389,302.654731,3.3,9.467354054,14.32,12,12040104,34,34,"Region_6",174.8,14650,1044,59,3346,7.66,26.0025641025641,5.92058823529412,22.1960670211942,2.83321334405622,2.83321334405622,11.8603267721236,2.30258509299405,1.931385913712,6.95081476844258,4.07753744390572,29.86638372,9.59219561444521,8.11552088154677,3.2581951524883,1.77843580802958,5.16364246322143,0,0,0
"NLA12_TX-135",12,81374.0458015267,0,0.583333333333333,0.841463414634146,8.03902090534787,16,2.02405248764168,125279521.1,8425662269.6,16,"",26.62195986,-98.06124241,6.722705342,1.5,1.047712118,19.4,12,12110207,34,34,"Region_6",5790,19860,2894,114,5743,9.22,31.2474358974359,6.49823529411765,22.8545479177631,2.77258872223978,2.77258872223978,11.3068116535008,2.484906649788,2.08430729783353,7.97039490719143,4.7361984483945,26.62195986,9.89646293759916,8.6557370008643,3.44193732153397,1.87153064682797,8.66388757056704,0.841463414634146,0.708060678167757,0.340277777777778
